DHB,Date,Age,Ethnicity,Eligible,Immunised
Northland,2011-01-01,12 months,Maori,326,263
Northland,2011-01-01,12 months,NZE,188,163
Northland,2011-01-01,12 months,Other,48,30
Northland,2011-01-01,12 months,Pacific,NA,NA
Northland,2011-01-01,12 months,Total,583,475
Northland,2011-01-01,18 months,Asian,13,11
Northland,2011-01-01,18 months,Maori,348,218
Northland,2011-01-01,18 months,NZE,178,138
Northland,2011-01-01,18 months,Other,64,39
Northland,2011-01-01,18 months,Pacific,11,NA
Northland,2011-01-01,18 months,Total,614,412
Northland,2011-01-01,24 months,Asian,16,16
Northland,2011-01-01,24 months,Maori,327,252
Northland,2011-01-01,24 months,NZE,221,174
Northland,2011-01-01,24 months,Other,67,51
Northland,2011-01-01,24 months,Pacific,NA,NA
Northland,2011-01-01,24 months,Total,635,497
Northland,2011-01-01,5 years,Asian,14,NA
Northland,2011-01-01,5 years,Maori,323,205
Northland,2011-01-01,5 years,NZE,207,153
Northland,2011-01-01,5 years,Other,56,37
Northland,2011-01-01,5 years,Pacific,13,NA
Northland,2011-01-01,5 years,Total,613,412
Northland,2011-04-01,6 months,Asian,16,11
Northland,2011-04-01,6 months,Maori,364,168
Northland,2011-04-01,6 months,NZE,247,155
Northland,2011-04-01,6 months,Other,44,23
Northland,2011-04-01,6 months,Pacific,13,NA
Northland,2011-04-01,6 months,Total,684,363
Northland,2011-04-01,12 months,Asian,11,10
Northland,2011-04-01,12 months,Maori,357,277
Northland,2011-04-01,12 months,NZE,187,163
Northland,2011-04-01,12 months,Other,45,34
Northland,2011-04-01,12 months,Pacific,NA,NA
Northland,2011-04-01,12 months,Total,607,490
Northland,2011-04-01,18 months,Asian,16,15
Northland,2011-04-01,18 months,Maori,317,186
Northland,2011-04-01,18 months,NZE,222,163
Northland,2011-04-01,18 months,Other,56,45
Northland,2011-04-01,18 months,Pacific,NA,NA
Northland,2011-04-01,18 months,Total,618,414
Northland,2011-04-01,24 months,Asian,10,10
Northland,2011-04-01,24 months,Maori,332,265
Northland,2011-04-01,24 months,NZE,188,150
Northland,2011-04-01,24 months,Other,47,35
Northland,2011-04-01,24 months,Pacific,NA,NA
Northland,2011-04-01,24 months,Total,584,467
Northland,2011-04-01,5 years,Asian,14,11
Northland,2011-04-01,5 years,Maori,297,204
Northland,2011-04-01,5 years,NZE,184,141
Northland,2011-04-01,5 years,Other,55,28
Northland,2011-04-01,5 years,Pacific,12,NA
Northland,2011-04-01,5 years,Total,562,392
Northland,2011-07-01,6 months,Asian,19,15
Northland,2011-07-01,6 months,Maori,387,180
Northland,2011-07-01,6 months,NZE,178,109
Northland,2011-07-01,6 months,Other,29,14
Northland,2011-07-01,6 months,Pacific,15,NA
Northland,2011-07-01,6 months,Total,628,327
Northland,2011-07-01,12 months,Asian,16,16
Northland,2011-07-01,12 months,Maori,366,279
Northland,2011-07-01,12 months,NZE,205,171
Northland,2011-07-01,12 months,Other,52,38
Northland,2011-07-01,12 months,Pacific,NA,NA
Northland,2011-07-01,12 months,Total,648,513
Northland,2011-07-01,18 months,Asian,13,11
Northland,2011-07-01,18 months,Maori,325,215
Northland,2011-07-01,18 months,NZE,180,135
Northland,2011-07-01,18 months,Other,55,29
Northland,2011-07-01,18 months,Pacific,10,NA
Northland,2011-07-01,18 months,Total,583,395
Northland,2011-07-01,24 months,Asian,12,11
Northland,2011-07-01,24 months,Maori,342,289
Northland,2011-07-01,24 months,NZE,174,152
Northland,2011-07-01,24 months,Other,63,39
Northland,2011-07-01,24 months,Pacific,10,NA
Northland,2011-07-01,24 months,Total,601,499
Northland,2011-07-01,5 years,Asian,11,NA
Northland,2011-07-01,5 years,Maori,348,246
Northland,2011-07-01,5 years,NZE,214,165
Northland,2011-07-01,5 years,Other,66,43
Northland,2011-07-01,5 years,Pacific,NA,NA
Northland,2011-07-01,5 years,Total,648,467
Northland,2011-10-01,6 months,Asian,13,10
Northland,2011-10-01,6 months,Maori,345,150
Northland,2011-10-01,6 months,NZE,200,127
Northland,2011-10-01,6 months,Other,20,13
Northland,2011-10-01,6 months,Pacific,NA,NA
Northland,2011-10-01,6 months,Total,585,301
Northland,2011-10-01,12 months,Asian,15,15
Northland,2011-10-01,12 months,Maori,371,302
Northland,2011-10-01,12 months,NZE,248,221
Northland,2011-10-01,12 months,Other,46,35
Northland,2011-10-01,12 months,Pacific,13,10
Northland,2011-10-01,12 months,Total,693,583
Northland,2011-10-01,18 months,Asian,10,NA
Northland,2011-10-01,18 months,Maori,376,258
Northland,2011-10-01,18 months,NZE,183,137
Northland,2011-10-01,18 months,Other,48,36
Northland,2011-10-01,18 months,Pacific,NA,NA
Northland,2011-10-01,18 months,Total,625,448
Northland,2011-10-01,24 months,Asian,16,15
Northland,2011-10-01,24 months,Maori,331,267
Northland,2011-10-01,24 months,NZE,222,185
Northland,2011-10-01,24 months,Other,63,45
Northland,2011-10-01,24 months,Pacific,NA,NA
Northland,2011-10-01,24 months,Total,638,518
Northland,2011-10-01,5 years,Asian,NA,NA
Northland,2011-10-01,5 years,Maori,331,237
Northland,2011-10-01,5 years,NZE,233,174
Northland,2011-10-01,5 years,Other,80,46
Northland,2011-10-01,5 years,Pacific,12,NA
Northland,2011-10-01,5 years,Total,665,470
Northland,2011-12-31,6 months,Asian,16,12
Northland,2011-12-31,6 months,Maori,368,171
Northland,2011-12-31,6 months,NZE,194,133
Northland,2011-12-31,6 months,Other,40,22
Northland,2011-12-31,6 months,Pacific,NA,NA
Northland,2011-12-31,6 months,Total,624,342
Northland,2011-12-31,12 months,Asian,18,18
Northland,2011-12-31,12 months,Maori,372,306
Northland,2011-12-31,12 months,NZE,176,147
Northland,2011-12-31,12 months,Other,32,22
Northland,2011-12-31,12 months,Pacific,13,13
Northland,2011-12-31,12 months,Total,611,506
Northland,2011-12-31,18 months,Asian,20,19
Northland,2011-12-31,18 months,Maori,368,239
Northland,2011-12-31,18 months,NZE,200,152
Northland,2011-12-31,18 months,Other,54,36
Northland,2011-12-31,18 months,Pacific,NA,NA
Northland,2011-12-31,18 months,Total,650,453
Northland,2011-12-31,24 months,Asian,16,12
Northland,2011-12-31,24 months,Maori,326,275
Northland,2011-12-31,24 months,NZE,184,150
Northland,2011-12-31,24 months,Other,52,35
Northland,2011-12-31,24 months,Pacific,12,NA
Northland,2011-12-31,24 months,Total,590,480
Northland,2011-12-31,5 years,Asian,12,NA
Northland,2011-12-31,5 years,Maori,314,240
Northland,2011-12-31,5 years,NZE,215,173
Northland,2011-12-31,5 years,Other,74,52
Northland,2011-12-31,5 years,Pacific,NA,NA
Northland,2011-12-31,5 years,Total,620,477
Northland,2012-03-31,6 months,Asian,16,13
Northland,2012-03-31,6 months,Maori,338,146
Northland,2012-03-31,6 months,NZE,202,123
Northland,2012-03-31,6 months,Other,26,NA
Northland,2012-03-31,6 months,Pacific,NA,NA
Northland,2012-03-31,6 months,Total,588,295
Northland,2012-03-31,12 months,Asian,12,11
Northland,2012-03-31,12 months,Maori,340,261
Northland,2012-03-31,12 months,NZE,184,165
Northland,2012-03-31,12 months,Other,19,15
Northland,2012-03-31,12 months,Pacific,NA,NA
Northland,2012-03-31,12 months,Total,563,458
Northland,2012-03-31,18 months,Asian,16,13
Northland,2012-03-31,18 months,Maori,364,229
Northland,2012-03-31,18 months,NZE,240,176
Northland,2012-03-31,18 months,Other,41,26
Northland,2012-03-31,18 months,Pacific,13,NA
Northland,2012-03-31,18 months,Total,674,452
Northland,2012-03-31,24 months,Asian,NA,NA
Northland,2012-03-31,24 months,Maori,367,318
Northland,2012-03-31,24 months,NZE,176,150
Northland,2012-03-31,24 months,Other,40,35
Northland,2012-03-31,24 months,Pacific,NA,NA
Northland,2012-03-31,24 months,Total,601,521
Northland,2012-03-31,5 years,Asian,11,NA
Northland,2012-03-31,5 years,Maori,337,251
Northland,2012-03-31,5 years,NZE,201,144
Northland,2012-03-31,5 years,Other,63,38
Northland,2012-03-31,5 years,Pacific,15,11
Northland,2012-03-31,5 years,Total,627,451
Northland,2012-06-30,6 months,Asian,21,19
Northland,2012-06-30,6 months,Maori,347,155
Northland,2012-06-30,6 months,NZE,193,127
Northland,2012-06-30,6 months,Other,36,20
Northland,2012-06-30,6 months,Pacific,NA,NA
Northland,2012-06-30,6 months,Total,604,323
Northland,2012-06-30,12 months,Asian,13,13
Northland,2012-06-30,12 months,Maori,366,298
Northland,2012-06-30,12 months,NZE,196,172
Northland,2012-06-30,12 months,Other,38,30
Northland,2012-06-30,12 months,Pacific,NA,NA
Northland,2012-06-30,12 months,Total,620,520
Northland,2012-06-30,18 months,Asian,19,18
Northland,2012-06-30,18 months,Maori,374,272
Northland,2012-06-30,18 months,NZE,172,131
Northland,2012-06-30,18 months,Other,34,21
Northland,2012-06-30,18 months,Pacific,13,11
Northland,2012-06-30,18 months,Total,612,453
Northland,2012-06-30,24 months,Asian,20,20
Northland,2012-06-30,24 months,Maori,368,307
Northland,2012-06-30,24 months,NZE,198,172
Northland,2012-06-30,24 months,Other,53,40
Northland,2012-06-30,24 months,Pacific,NA,NA
Northland,2012-06-30,24 months,Total,647,546
Northland,2012-06-30,5 years,Asian,11,NA
Northland,2012-06-30,5 years,Maori,342,243
Northland,2012-06-30,5 years,NZE,177,132
Northland,2012-06-30,5 years,Other,65,38
Northland,2012-06-30,5 years,Pacific,12,10
Northland,2012-06-30,5 years,Total,607,431
Northland,2012-09-30,6 months,Asian,13,10
Northland,2012-09-30,6 months,Maori,337,171
Northland,2012-09-30,6 months,NZE,186,138
Northland,2012-09-30,6 months,Other,34,21
Northland,2012-09-30,6 months,Pacific,12,NA
Northland,2012-09-30,6 months,Total,582,347
Northland,2012-09-30,8 months,Asian,18,17
Northland,2012-09-30,8 months,Maori,335,233
Northland,2012-09-30,8 months,NZE,190,159
Northland,2012-09-30,8 months,Other,38,30
Northland,2012-09-30,8 months,Pacific,11,NA
Northland,2012-09-30,8 months,Total,592,445
Northland,2012-09-30,12 months,Asian,17,15
Northland,2012-09-30,12 months,Maori,337,287
Northland,2012-09-30,12 months,NZE,195,167
Northland,2012-09-30,12 months,Other,25,18
Northland,2012-09-30,12 months,Pacific,NA,NA
Northland,2012-09-30,12 months,Total,579,492
Northland,2012-09-30,18 months,Asian,15,13
Northland,2012-09-30,18 months,Maori,330,229
Northland,2012-09-30,18 months,NZE,179,153
Northland,2012-09-30,18 months,Other,21,16
Northland,2012-09-30,18 months,Pacific,NA,NA
Northland,2012-09-30,18 months,Total,554,418
Northland,2012-09-30,24 months,Asian,15,15
Northland,2012-09-30,24 months,Maori,366,303
Northland,2012-09-30,24 months,NZE,238,209
Northland,2012-09-30,24 months,Other,41,31
Northland,2012-09-30,24 months,Pacific,10,10
Northland,2012-09-30,24 months,Total,670,568
Northland,2012-09-30,5 years,Asian,18,15
Northland,2012-09-30,5 years,Maori,392,274
Northland,2012-09-30,5 years,NZE,208,160
Northland,2012-09-30,5 years,Other,64,43
Northland,2012-09-30,5 years,Pacific,NA,NA
Northland,2012-09-30,5 years,Total,688,496
Northland,2012-12-31,6 months,Asian,17,15
Northland,2012-12-31,6 months,Maori,350,199
Northland,2012-12-31,6 months,NZE,168,121
Northland,2012-12-31,6 months,Other,35,18
Northland,2012-12-31,6 months,Pacific,13,NA
Northland,2012-12-31,6 months,Total,583,361
Northland,2012-12-31,8 months,Asian,14,13
Northland,2012-12-31,8 months,Maori,336,272
Northland,2012-12-31,8 months,NZE,163,144
Northland,2012-12-31,8 months,Other,35,25
Northland,2012-12-31,8 months,Pacific,13,11
Northland,2012-12-31,8 months,Total,561,465
Northland,2012-12-31,12 months,Asian,24,24
Northland,2012-12-31,12 months,Maori,351,300
Northland,2012-12-31,12 months,NZE,189,163
Northland,2012-12-31,12 months,Other,38,31
Northland,2012-12-31,12 months,Pacific,NA,NA
Northland,2012-12-31,12 months,Total,611,527
Northland,2012-12-31,18 months,Asian,16,16
Northland,2012-12-31,18 months,Maori,375,288
Northland,2012-12-31,18 months,NZE,193,155
Northland,2012-12-31,18 months,Other,39,29
Northland,2012-12-31,18 months,Pacific,NA,NA
Northland,2012-12-31,18 months,Total,629,494
Northland,2012-12-31,24 months,Asian,18,17
Northland,2012-12-31,24 months,Maori,368,321
Northland,2012-12-31,24 months,NZE,172,143
Northland,2012-12-31,24 months,Other,37,23
Northland,2012-12-31,24 months,Pacific,13,13
Northland,2012-12-31,24 months,Total,608,517
Northland,2012-12-31,5 years,Asian,15,15
Northland,2012-12-31,5 years,Maori,333,230
Northland,2012-12-31,5 years,NZE,192,145
Northland,2012-12-31,5 years,Other,61,37
Northland,2012-12-31,5 years,Pacific,11,NA
Northland,2012-12-31,5 years,Total,612,435
Northland,2013-03-31,6 months,Asian,16,14
Northland,2013-03-31,6 months,Maori,353,211
Northland,2013-03-31,6 months,NZE,195,132
Northland,2013-03-31,6 months,Other,35,23
Northland,2013-03-31,6 months,Pacific,18,12
Northland,2013-03-31,6 months,Total,617,392
Northland,2013-03-31,8 months,Asian,19,19
Northland,2013-03-31,8 months,Maori,363,299
Northland,2013-03-31,8 months,NZE,189,159
Northland,2013-03-31,8 months,Other,29,20
Northland,2013-03-31,8 months,Pacific,12,11
Northland,2013-03-31,8 months,Total,612,508
Northland,2013-03-31,12 months,Asian,13,13
Northland,2013-03-31,12 months,Maori,332,294
Northland,2013-03-31,12 months,NZE,187,168
Northland,2013-03-31,12 months,Other,34,30
Northland,2013-03-31,12 months,Pacific,12,10
Northland,2013-03-31,12 months,Total,578,515
Northland,2013-03-31,18 months,Asian,19,18
Northland,2013-03-31,18 months,Maori,342,277
Northland,2013-03-31,18 months,NZE,190,157
Northland,2013-03-31,18 months,Other,29,21
Northland,2013-03-31,18 months,Pacific,NA,NA
Northland,2013-03-31,18 months,Total,586,479
Northland,2013-03-31,24 months,Asian,14,14
Northland,2013-03-31,24 months,Maori,338,296
Northland,2013-03-31,24 months,NZE,180,160
Northland,2013-03-31,24 months,Other,21,18
Northland,2013-03-31,24 months,Pacific,NA,NA
Northland,2013-03-31,24 months,Total,562,496
Northland,2013-03-31,5 years,Asian,14,12
Northland,2013-03-31,5 years,Maori,326,190
Northland,2013-03-31,5 years,NZE,178,110
Northland,2013-03-31,5 years,Other,61,36
Northland,2013-03-31,5 years,Pacific,NA,NA
Northland,2013-03-31,5 years,Total,587,354
Northland,2013-06-30,6 months,Asian,25,23
Northland,2013-06-30,6 months,Maori,353,219
Northland,2013-06-30,6 months,NZE,164,117
Northland,2013-06-30,6 months,Other,30,20
Northland,2013-06-30,6 months,Pacific,NA,NA
Northland,2013-06-30,6 months,Total,576,383
Northland,2013-06-30,8 months,Asian,14,13
Northland,2013-06-30,8 months,Maori,347,282
Northland,2013-06-30,8 months,NZE,192,162
Northland,2013-06-30,8 months,Other,38,30
Northland,2013-06-30,8 months,Pacific,12,11
Northland,2013-06-30,8 months,Total,603,498
Northland,2013-06-30,12 months,Asian,17,16
Northland,2013-06-30,12 months,Maori,349,310
Northland,2013-06-30,12 months,NZE,171,147
Northland,2013-06-30,12 months,Other,35,23
Northland,2013-06-30,12 months,Pacific,13,13
Northland,2013-06-30,12 months,Total,585,509
Northland,2013-06-30,18 months,Asian,22,22
Northland,2013-06-30,18 months,Maori,358,269
Northland,2013-06-30,18 months,NZE,189,149
Northland,2013-06-30,18 months,Other,35,27
Northland,2013-06-30,18 months,Pacific,NA,NA
Northland,2013-06-30,18 months,Total,613,476
Northland,2013-06-30,24 months,Asian,16,16
Northland,2013-06-30,24 months,Maori,379,347
Northland,2013-06-30,24 months,NZE,196,174
Northland,2013-06-30,24 months,Other,39,29
Northland,2013-06-30,24 months,Pacific,NA,NA
Northland,2013-06-30,24 months,Total,636,572
Northland,2013-06-30,5 years,Asian,NA,NA
Northland,2013-06-30,5 years,Maori,356,252
Northland,2013-06-30,5 years,NZE,193,144
Northland,2013-06-30,5 years,Other,71,50
Northland,2013-06-30,5 years,Pacific,15,10
Northland,2013-06-30,5 years,Total,642,462
Northland,2013-09-30,6 months,Asian,18,15
Northland,2013-09-30,6 months,Maori,310,191
Northland,2013-09-30,6 months,NZE,192,130
Northland,2013-09-30,6 months,Other,32,23
Northland,2013-09-30,6 months,Pacific,11,NA
Northland,2013-09-30,6 months,Total,563,368
Northland,2013-09-30,8 months,Asian,26,24
Northland,2013-09-30,8 months,Maori,348,295
Northland,2013-09-30,8 months,NZE,169,146
Northland,2013-09-30,8 months,Other,30,24
Northland,2013-09-30,8 months,Pacific,NA,NA
Northland,2013-09-30,8 months,Total,581,497
Northland,2013-09-30,12 months,Asian,14,14
Northland,2013-09-30,12 months,Maori,355,319
Northland,2013-09-30,12 months,NZE,195,165
Northland,2013-09-30,12 months,Other,35,26
Northland,2013-09-30,12 months,Pacific,17,16
Northland,2013-09-30,12 months,Total,616,540
Northland,2013-09-30,18 months,Asian,13,12
Northland,2013-09-30,18 months,Maori,329,248
Northland,2013-09-30,18 months,NZE,173,149
Northland,2013-09-30,18 months,Other,32,28
Northland,2013-09-30,18 months,Pacific,15,12
Northland,2013-09-30,18 months,Total,562,449
Northland,2013-09-30,24 months,Asian,19,18
Northland,2013-09-30,24 months,Maori,351,316
Northland,2013-09-30,24 months,NZE,190,167
Northland,2013-09-30,24 months,Other,27,22
Northland,2013-09-30,24 months,Pacific,NA,NA
Northland,2013-09-30,24 months,Total,592,528
Northland,2013-09-30,5 years,Asian,NA,NA
Northland,2013-09-30,5 years,Maori,353,264
Northland,2013-09-30,5 years,NZE,199,144
Northland,2013-09-30,5 years,Other,62,39
Northland,2013-09-30,5 years,Pacific,14,NA
Northland,2013-09-30,5 years,Total,636,462
Northland,2013-12-31,6 months,Asian,15,12
Northland,2013-12-31,6 months,Maori,323,207
Northland,2013-12-31,6 months,NZE,164,125
Northland,2013-12-31,6 months,Other,24,18
Northland,2013-12-31,6 months,Pacific,12,NA
Northland,2013-12-31,6 months,Total,538,371
Northland,2013-12-31,8 months,Asian,15,15
Northland,2013-12-31,8 months,Maori,303,261
Northland,2013-12-31,8 months,NZE,183,157
Northland,2013-12-31,8 months,Other,24,20
Northland,2013-12-31,8 months,Pacific,NA,NA
Northland,2013-12-31,8 months,Total,534,459
Northland,2013-12-31,12 months,Asian,26,25
Northland,2013-12-31,12 months,Maori,353,326
Northland,2013-12-31,12 months,NZE,168,151
Northland,2013-12-31,12 months,Other,34,29
Northland,2013-12-31,12 months,Pacific,NA,NA
Northland,2013-12-31,12 months,Total,585,534
Northland,2013-12-31,18 months,Asian,16,14
Northland,2013-12-31,18 months,Maori,347,275
Northland,2013-12-31,18 months,NZE,169,138
Northland,2013-12-31,18 months,Other,33,20
Northland,2013-12-31,18 months,Pacific,11,NA
Northland,2013-12-31,18 months,Total,576,455
Northland,2013-12-31,24 months,Asian,23,22
Northland,2013-12-31,24 months,Maori,361,316
Northland,2013-12-31,24 months,NZE,186,157
Northland,2013-12-31,24 months,Other,38,31
Northland,2013-12-31,24 months,Pacific,10,NA
Northland,2013-12-31,24 months,Total,618,535
Northland,2013-12-31,5 years,Asian,17,16
Northland,2013-12-31,5 years,Maori,336,261
Northland,2013-12-31,5 years,NZE,214,157
Northland,2013-12-31,5 years,Other,70,47
Northland,2013-12-31,5 years,Pacific,10,NA
Northland,2013-12-31,5 years,Total,647,489
Northland,2014-03-31,6 months,Asian,NA,NA
Northland,2014-03-31,6 months,Maori,343,197
Northland,2014-03-31,6 months,NZE,159,122
Northland,2014-03-31,6 months,Other,26,23
Northland,2014-03-31,6 months,Pacific,NA,NA
Northland,2014-03-31,6 months,Total,544,355
Northland,2014-03-31,8 months,Asian,14,12
Northland,2014-03-31,8 months,Maori,343,295
Northland,2014-03-31,8 months,NZE,159,143
Northland,2014-03-31,8 months,Other,26,24
Northland,2014-03-31,8 months,Pacific,12,11
Northland,2014-03-31,8 months,Total,554,485
Northland,2014-03-31,12 months,Asian,18,17
Northland,2014-03-31,12 months,Maori,310,271
Northland,2014-03-31,12 months,NZE,195,168
Northland,2014-03-31,12 months,Other,32,27
Northland,2014-03-31,12 months,Pacific,13,12
Northland,2014-03-31,12 months,Total,568,495
Northland,2014-03-31,18 months,Asian,16,15
Northland,2014-03-31,18 months,Maori,368,276
Northland,2014-03-31,18 months,NZE,193,146
Northland,2014-03-31,18 months,Other,39,29
Northland,2014-03-31,18 months,Pacific,20,17
Northland,2014-03-31,18 months,Total,636,483
Northland,2014-03-31,24 months,Asian,15,14
Northland,2014-03-31,24 months,Maori,332,289
Northland,2014-03-31,24 months,NZE,171,154
Northland,2014-03-31,24 months,Other,32,28
Northland,2014-03-31,24 months,Pacific,15,14
Northland,2014-03-31,24 months,Total,565,499
Northland,2014-03-31,5 years,Asian,12,11
Northland,2014-03-31,5 years,Maori,365,287
Northland,2014-03-31,5 years,NZE,172,124
Northland,2014-03-31,5 years,Other,48,31
Northland,2014-03-31,5 years,Pacific,NA,NA
